0,-10,4,4,3.462,-3.266,-2.394,0,3000,0.001,300000,300000
0,-9,4,4,3.182,-3.852,-3.256,0,3000,0.001,300000,300000
0,-8,4,4,3.076,-5.425,-3.983,0,3000,0.001,300000,300000
0,-7,4,4,0.027,NaN,NaN,0,8,0.003,800,800
0,-6,4,4,0.008,NaN,NaN,0,4,0.002,400,400
0,-5,4,4,0.011,NaN,NaN,0,6,0.002,600,600
