-2,4,4,0.089,NaN,NaN,0,8,0.011,800,800
-1,4,4,1.052,-5.425,-3.983,1,851,0.001,85100,85100
0,4,4,15.04,-5.425,-3.983,1,844,0.018,84400,721212
1,4,4,8.871,-5.406,-3.96,1,844,0.011,84400,747314
2,4,4,4.402,-5.345,-3.825,1,413,0.011,41300,346064
3,4,4,0.25,-6.685,-5.747,1,171,0.001,6300,17100
4,4,4,0.333,-5.949,-4.836,1,5,0.067,37600,4316
