-2,4,4,0.242,-5.425,-3.983,1,138,0.002,13800,13800
-1,4,4,0.163,-5.425,-3.983,1,98,0.002,9800,9800
0,4,4,0.97,-5.426,-3.973,1,52,0.019,5200,44488
1,4,4,0.435,-5.412,-3.958,1,39,0.011,3900,34604
2,4,4,0.497,-5.345,-3.825,1,37,0.013,3700,31098
3,4,4,0.096,-6.842,-5.782,1,28,0.003,8100,2800
4,4,4,0.324,-5.949,-4.835,1,5,0.065,38300,4316
