0,-10,4,4,0.138,-5.425,-3.983,1,108,0.001,10800,10800
0,-9,4,4,0.167,-5.425,-3.983,1,145,0.001,14500,14500
0,-8,4,4,0.179,-5.425,-3.983,1,135,0.001,13500,13500
0,-7,4,4,0.168,-5.425,-3.983,1,140,0.001,14000,14000
0,-6,4,4,0.057,NaN,NaN,0,38,0.002,3800,3800
0,-5,4,4,0.008,NaN,NaN,0,5,0.002,500,500
