1,4,4,0.05,-6.061,-4.026,26,43
2,4,4,2.117,-6.061,-4.026,31,27
3,4,4,1.937,-6.056,-4.046,44,36
4,4,4,0.65,-6.06,-4.026,5,44
5,4,4,0.341,-6.06,-4.026,5,39
6,4,4,0.049,-6.06,-4.026,18,61
7,4,4,0.05,-6.06,-4.026,19,59
8,4,4,0.107,-6.06,-4.026,69,9
