0,-7,4,4,3.108,-5.088,-3.965,2000,48,0
0,-6,4,4,2.761,-6.061,-4.026,2000,1,0
0,-5,4,4,0.533,-6.061,-4.026,397,3,1
0,-4,4,4,0.56,-6.061,-4.026,385,3,1
0,-3,4,4,0.031,-1.645,-1.531,6,31,0
0,-2,4,4,0.015,-1.645,-1.532,5,5,0
